,Location,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
62,Guinea,0.5373298,0.53733236,0.5373345,0.5373359,0.5373371,0.5373383,0.53733665,0.53733397,0.5373309,0.5373278,0.53732467,0.537319,0.5373126,0.5373056,0.53729826,0.5372907,0.5372822,0.537274,0.53726614,0.5372586
63,Guinea-Bissau,0.52664644,0.5266472,0.5266478,0.526648,0.52664804,0.526648,0.5266486,0.52664846,0.5266475,0.5266462,0.5266445,0.5266434,0.526642,0.52664065,0.5266393,0.526638,0.52663636,0.5266346,0.5266331,0.52663183
64,Guyana,0.86943924,0.86932784,0.86924654,0.86920035,0.8691866,0.86920404,0.8692515,0.8693218,0.86940473,0.8694969,0.86959976,0.8697127,0.8698268,0.8699301,0.8700231,0.8701077,0.87002397,0.8697839,0.8696931,0.8697546
65,Haiti,0.8445143,0.8445155,0.844509,0.8444939,0.84447306,0.84444386,0.84440464,0.84436125,0.8443149,0.8442656,0.84434074,0.8444085,0.8443426,0.8442772,0.8442127,0.8441477,0.8440816,0.84401584,0.84395117,0.84388816
66,Honduras,0.8111644,0.8112113,0.81127334,0.8113457,0.8114238,0.8115046,0.81158507,0.81166446,0.8117392,0.8118058,0.8118638,0.81191254,0.81197006,0.8120328,0.8120795,0.81211436,0.8121209,0.8120988,0.81206715,0.8120262
67,Hungary,0.5381458,0.53812164,0.5380968,0.538069,0.5380416,0.53801495,0.53799,0.5379645,0.5379335,0.5379009,0.53786635,0.5378302,0.53779334,0.5377516,0.5377081,0.53766483,0.53762484,0.53758806,0.5375503,0.5375118
68,Iceland,0.8902108,0.891983,0.89604723,0.90086144,0.904726,0.90590656,0.9051287,0.90432215,0.9040399,0.9044717,0.9052602,0.9063161,0.9076038,0.9088338,0.90968347,0.9098578,0.9094681,0.90899944,0.9086722,0.9084446
69,India,0.35436594,0.35430077,0.3542452,0.35419902,0.3541621,0.35413158,0.35410893,0.35409075,0.3540768,0.35406747,0.3540626,0.35406268,0.3540648,0.35406956,0.35407805,0.35408863,0.3541006,0.35411307,0.35412678,0.3541412
70,Indonesia,0.3308353,0.33082885,0.33081168,0.33079475,0.33077884,0.33076173,0.33075628,0.33074245,0.33072928,0.3307166,0.33070296,0.3306973,0.33068696,0.33067635,0.3306655,0.33065367,0.33064494,0.3306338,0.330622,0.33060965
71,Iraq,0.6759428,0.6759394,0.67597026,0.6759918,0.6760962,0.67643744,0.676707,0.6767134,0.67667854,0.6766668,0.67657167,0.6763901,0.67625546,0.67624116,0.6763058,0.67638224,0.67643785,0.6764812,0.67650956,0.6765268
