,Location,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
102,Mozambique,1.4977369,1.5032761,1.510706,1.5188774,1.5266196,1.5327291,1.5373509,1.5417486,1.5459602,1.5502152,1.5547842,1.5623924,1.5738133,1.5860806,1.596186,1.6012259,1.5995171,1.5980856,1.609266,1.6328181
103,Myanmar,0.77094585,0.7708695,0.7705972,0.77021515,0.7697318,0.7692312,0.7690679,0.76938623,0.769615,0.7696354,0.7694006,0.76851845,0.76728827,0.7660224,0.7650096,0.7645226,0.7654376,0.7671863,0.7706076,0.7765195
104,Namibia,2.3491757,2.3459392,2.3392522,2.3301148,2.3194978,2.3083885,2.291813,2.267171,2.2390003,2.2120562,2.191004,2.1750884,2.1600692,2.1453018,2.1302245,2.1142507,2.060932,2.0166206,2.0432804,2.1204152
105,Nepal,1.189261,1.1878556,1.1862966,1.1842629,1.1814196,1.1773459,1.1761978,1.1798569,1.1848688,1.1878808,1.1856712,1.1802107,1.1756454,1.1719587,1.169124,1.1670786,1.1687919,1.1729182,1.1795336,1.1905485
106,Netherlands,1.6078993,1.5739908,1.5235515,1.4697516,1.4253155,1.403114,1.3982466,1.39673,1.398018,1.4011081,1.4052422,1.411582,1.421137,1.4331831,1.4469022,1.4615136,1.4839903,1.516635,1.5683215,1.6430632
107,New Zealand,1.5949922,1.5802053,1.569084,1.5621946,1.560795,1.5656258,1.601378,1.6832842,1.7966564,1.9272115,2.060331,2.2467651,2.5049965,2.7713375,2.9829288,3.075936,3.072172,3.064278,3.077165,3.1043358
108,Nicaragua,2.662851,2.65809,2.644791,2.6283348,2.614746,2.6098146,2.6255903,2.6616552,2.7045686,2.7410984,2.7579017,2.7556171,2.7456372,2.730702,2.7136135,2.6969535,2.6159637,2.542804,2.553066,2.5991857
109,Niger,0.46786243,0.46684018,0.4650294,0.46317413,0.4612744,0.45990148,0.45901483,0.45803958,0.45711464,0.45634645,0.4557784,0.45538422,0.45495558,0.4542186,0.45355025,0.4528809,0.4503692,0.44868422,0.4539588,0.46605417
110,Nigeria,0.48593688,0.4857849,0.4848199,0.48357603,0.48256484,0.48222056,0.48343426,0.48604423,0.4891578,0.49191704,0.49336848,0.49400583,0.49466375,0.49517784,0.49541473,0.495174,0.49134976,0.4878286,0.492688,0.5047495
111,Norway,1.7695982,1.722945,1.6503258,1.5717256,1.5070683,1.4761987,1.4730321,1.4764241,1.4834588,1.4913977,1.497598,1.5070692,1.523292,1.5413128,1.5560064,1.5626647,1.5378424,1.5121986,1.5310853,1.5796733
112,Oman,0.43533215,0.43469718,0.43479106,0.4329693,0.42821705,0.42512825,0.42705324,0.43154913,0.43404695,0.43458012,0.438043,0.44497022,0.44905284,0.4460071,0.44071904,0.4382099,0.43891802,0.43857276,0.43977666,0.44545883
113,Pakistan,1.3010919,1.3031055,1.3045318,1.3058443,1.3074201,1.3095783,1.3149257,1.3239875,1.3338838,1.3417741,1.3448595,1.3434027,1.3402978,1.3366823,1.3336695,1.3323548,1.3443301,1.3579134,1.3625381,1.3673735
114,Panama,1.5478374,1.5413597,1.526933,1.5099145,1.4956619,1.4894178,1.4989818,1.5226009,1.5509238,1.5745883,1.5843285,1.5817825,1.5756073,1.5672338,1.5580915,1.5498878,1.4993466,1.4536388,1.4805549,1.5572371
115,Papua New Guinea,0.76151067,0.76134944,0.76159537,0.761828,0.7618616,0.76172435,0.7617139,0.76181823,0.76180494,0.7616173,0.76132053,0.761062,0.76062953,0.7601914,0.75983685,0.75965655,0.76066,0.76189077,0.7629892,0.76489216
116,Paraguay,2.4322374,2.4280515,2.4176323,2.4051945,2.3948023,2.390741,2.3980167,2.4150236,2.436356,2.4564989,2.4699936,2.4783366,2.486125,2.4927425,2.49761,2.5000556,2.5080202,2.524132,2.5503676,2.5891213
117,Peru,1.053356,1.0473431,1.0321424,1.0123755,0.9926114,0.9774562,0.9647866,0.9502382,0.9350652,0.920402,0.9073887,0.89443713,0.8797237,0.8640523,0.84833854,0.83340585,0.8026518,0.77575296,0.77085286,0.77031016
118,Philippines,0.8427112,0.8259538,0.8073592,0.7898394,0.77629715,0.7696523,0.76829886,0.76835215,0.7691963,0.7702447,0.77094316,0.7707383,0.769781,0.76855725,0.767556,0.7672768,0.7678119,0.7692151,0.77374345,0.78176624
119,Poland,2.7261465,2.7371612,2.7526567,2.7700272,2.786633,2.7998562,2.8111315,2.82396,2.8388028,2.8562357,2.8768036,2.910318,2.9587896,3.0110056,3.0557745,3.081727,3.0289621,2.9687858,2.9749906,3.0085106
120,Portugal,3.1333613,3.1491992,3.1584277,3.1630821,3.1649673,3.165575,3.1627846,3.15473,3.1438408,3.1323318,3.1226964,3.1061814,3.077468,3.04327,3.0107543,2.9869692,2.9584455,2.9294746,2.9075027,2.883802
121,Qatar,0.49926996,0.49566045,0.49036407,0.48506442,0.48138568,0.48079208,0.4828204,0.48543608,0.48825768,0.490816,0.49243107,0.49195123,0.4890416,0.4851119,0.48139632,0.47891814,0.47808617,0.47805423,0.48178574,0.48986566
122,Romania,2.608211,2.5537577,2.4761274,2.3905578,2.3122904,2.2566156,2.2144961,2.170189,2.1287198,2.0952554,2.0749843,2.0664937,2.062999,2.0613544,2.0584066,2.0509531,2.019364,1.9929304,2.0033886,2.0363414
123,Rwanda,3.1788797,3.1871123,3.21629,3.252505,3.2817721,3.2896216,3.273259,3.242753,3.2072697,3.1759038,3.1577172,3.1498494,3.1418767,3.1352088,3.131448,3.1319044,3.1431806,3.155104,3.082134,2.9130464
124,Saint Lucia,1.6859057,1.6805332,1.666418,1.6496985,1.6366282,1.6335161,1.64737,1.6753417,1.7090958,1.740344,1.7607162,1.7727828,1.7839364,1.792914,1.7985324,1.7996409,1.7532914,1.7027642,1.6895715,1.6756806
125,Saint Vincent and the Grenadines,1.9033945,1.9054571,1.9027168,1.898446,1.8960918,1.8990926,1.9191937,1.9582568,2.0052817,2.049035,2.0780318,2.0973895,2.1174176,2.1349819,2.147205,2.1511703,2.1019607,2.0494375,2.0406446,2.0437095
126,Samoa,0.6388512,0.63860905,0.63810045,0.6374758,0.63688695,0.6364822,0.6362894,0.6361977,0.63613516,0.63596743,0.6356221,0.6341144,0.6310601,0.6274099,0.62410617,0.622072,0.6203018,0.61934495,0.62388057,0.6339229
127,Sao Tome and Principe,0.5224553,0.5236304,0.5247532,0.52579033,0.52672744,0.527544,0.5286464,0.5302884,0.53207076,0.5336421,0.5346463,0.5350933,0.5353407,0.53540456,0.5353313,0.5351557,0.5310843,0.5278065,0.5350428,0.55134904
128,Saudi Arabia,0.42120567,0.42099217,0.4209398,0.42109817,0.42149398,0.4221657,0.42356074,0.42580006,0.42833468,0.43059364,0.4320126,0.43185258,0.43034634,0.42830142,0.42652038,0.4257994,0.4267594,0.42832333,0.4308467,0.4348864
129,Senegal,0.47168165,0.4718019,0.47162795,0.47130117,0.47097558,0.47075245,0.4707959,0.47094595,0.47107956,0.47112042,0.47089604,0.47013545,0.46874896,0.46706522,0.46544078,0.464218,0.46170375,0.46023247,0.46625727,0.47950247
130,Serbia,2.0231304,2.01791,2.016833,2.0182424,2.0201702,2.021163,2.0181968,2.0111077,2.002792,1.9961096,1.9940048,1.9966599,2.0009882,2.0047798,2.0059502,2.0026033,1.9766158,1.9540733,1.9787151,2.0419846
131,Seychelles,0.7539283,0.7540135,0.7522412,0.74957854,0.7470088,0.7455198,0.7443943,0.74252105,0.7404184,0.73841786,0.73694,0.7345757,0.73043835,0.72599447,0.7226909,0.72193354,0.72656053,0.7322353,0.73729056,0.7442761
132,Sierra Leone,0.4962624,0.49655893,0.49624297,0.4956186,0.4951531,0.49490827,0.49493882,0.49485868,0.4947491,0.4947216,0.49476808,0.49507707,0.4955235,0.49596992,0.49621516,0.49613312,0.49330887,0.49087027,0.49584532,0.50748295
133,Singapore,0.63961357,0.6358525,0.62546545,0.6121717,0.602475,0.5990062,0.60038686,0.602782,0.60605633,0.6069079,0.60657305,0.60445625,0.6017814,0.5993642,0.5970731,0.59505814,0.6154192,0.63736534,0.64150065,0.6449185
134,Slovakia,2.036379,2.0333862,2.0344,2.0378566,2.0422845,2.0461364,2.0546377,2.0714183,2.0924048,2.1135848,2.1309772,2.1545103,2.1904101,2.229016,2.2605717,2.2752628,2.2420223,2.20815,2.2384198,2.3169641
135,Slovenia,2.3072307,2.3091505,2.3156238,2.3237636,2.330492,2.3329496,2.3273284,2.315252,2.3015158,2.2907407,2.2878404,2.3007205,2.3276896,2.3588963,2.3843699,2.3939023,2.360915,2.3293319,2.3540792,2.4199812
136,Solomon Islands,0.6946133,0.6937243,0.69251186,0.6911179,0.6897265,0.6885028,0.68717337,0.68578035,0.6843835,0.6830922,0.6819911,0.68107736,0.68027127,0.679487,0.67864525,0.6776957,0.6756313,0.67400634,0.67538124,0.6791329
137,Somalia,1.2202564,1.218746,1.215298,1.2107008,1.2057056,1.2013527,1.1967605,1.1908271,1.1847285,1.1793092,1.1756299,1.1739123,1.1728914,1.1720576,1.1712475,1.1704705,1.1659003,1.1621106,1.1702636,1.1894692
138,South Africa,2.3069458,2.2930589,2.2724473,2.2482305,2.2233596,2.2007282,2.1797485,2.1576293,2.1347976,2.1114445,2.0878708,2.0597272,2.0241075,1.9846991,1.9451863,1.9091527,1.8545953,1.8156664,1.8269802,1.8714986
139,South Sudan,1.4329108,1.4270896,1.4200829,1.4123932,1.4047005,1.3972797,1.3889772,1.3789946,1.3690596,1.3607857,1.3557732,1.3541058,1.3529202,1.3508178,1.3472036,1.3387667,1.3244424,1.3169082,1.3268594,1.3503394
140,Spain,1.7157573,1.7239468,1.736634,1.7502563,1.7614834,1.7670845,1.7621113,1.7470503,1.7269162,1.7066873,1.6915118,1.6808643,1.6708109,1.6613381,1.6525868,1.6443033,1.6295277,1.6146232,1.5974233,1.5714443
141,Sri Lanka,1.0417781,1.0370175,1.026517,1.0130515,0.99917233,0.9878319,0.97536606,0.9577031,0.9374694,0.917428,0.9003009,0.88378584,0.8657117,0.84890765,0.8361221,0.8300643,0.83041286,0.8314627,0.8314566,0.83149624
142,Sudan,0.434593,0.43235752,0.42939836,0.4262204,0.42330757,0.42104983,0.41933247,0.41768566,0.41599646,0.41414145,0.41205496,0.4087472,0.4039448,0.39873287,0.394198,0.39145628,0.38968822,0.38840267,0.38876677,0.39060995
143,Suriname,1.5415759,1.5396388,1.5323668,1.5232913,1.5161127,1.5145329,1.5274768,1.5550584,1.5877322,1.6160444,1.6306733,1.6346098,1.6370134,1.6375786,1.6360108,1.6323167,1.5864875,1.5386314,1.5260061,1.5161034
144,Sweden,2.6669345,2.6505282,2.6408587,2.6351275,2.6303434,2.6236129,2.6092093,2.5876863,2.565818,2.5500746,2.5473511,2.583344,2.660241,2.7495484,2.822376,2.849977,2.5103948,2.1640582,2.1532693,2.1761754
145,Switzerland,2.611692,2.6083677,2.609585,2.6115582,2.610193,2.601268,2.577201,2.5389235,2.496125,2.458275,2.4348207,2.4243088,2.4172761,2.4121528,2.4070928,2.4002883,2.379286,2.3548841,2.3313587,2.2993455
146,Tajikistan,2.5141897,2.5129435,2.5019882,2.4873054,2.4752364,2.4711423,2.473339,2.47458,2.47402,2.470876,2.4638803,2.4348123,2.3778272,2.311176,2.2530775,2.2212455,2.2251928,2.2472115,2.2791479,2.3260992
147,Thailand,1.20876,1.2099515,1.2087452,1.2057337,1.2015419,1.1968042,1.1922483,1.1871433,1.1774861,1.1648452,1.1574839,1.154469,1.1516389,1.1492648,1.1476662,1.1471754,1.149825,1.1528038,1.1544213,1.1563702
148,Togo,0.52524847,0.5249298,0.5238161,0.5223142,0.5209486,0.52009094,0.51935244,0.5185161,0.5175925,0.5168254,0.5162318,0.5153617,0.51413083,0.51261234,0.5109433,0.5093834,0.50692946,0.50568557,0.5103154,0.5204144
149,Tonga,0.6249841,0.6279136,0.6311321,0.63424385,0.6369635,0.63905877,0.64076173,0.6423329,0.64362764,0.64437944,0.6445764,0.644267,0.64345205,0.642328,0.6410765,0.6398771,0.6381616,0.63723356,0.64080113,0.64883125
150,Trinidad and Tobago,1.3393992,1.3485323,1.3585426,1.3691885,1.3802279,1.3913602,1.4124821,1.4470688,1.4852171,1.51723,1.5334251,1.5370045,1.5379765,1.5367081,1.5335618,1.5289525,1.4900069,1.4480957,1.4289603,1.4022253
151,Tunisia,0.40142417,0.4008084,0.39954075,0.3980362,0.39671746,0.39600876,0.39598325,0.3963013,0.39674357,0.39709103,0.39712483,0.39603215,0.39365858,0.39077273,0.3881421,0.38653603,0.38553125,0.3852167,0.3892679,0.3979845
152,Turkmenistan,3.0503323,3.052043,3.0409236,3.0240881,3.0090508,3.003491,3.0045135,3.005175,3.0046556,3.0024438,2.9974751,2.9412887,2.8169358,2.6687055,2.5417464,2.4819708,2.509269,2.5599947,2.6006455,2.6486413
153,Uganda,0.8629633,0.8631942,0.863277,0.86308736,0.8624496,0.8610841,0.85690796,0.84920776,0.8403925,0.8327732,0.8287079,0.82754415,0.82680345,0.826292,0.8258566,0.8255173,0.8233669,0.8219041,0.82818305,0.8418745
154,Ukraine,2.8667815,2.8305838,2.7658434,2.689054,2.6174715,2.5674813,2.525721,2.4734256,2.4204438,2.378405,2.3572245,2.3693502,2.4081392,2.4556947,2.495092,2.5067277,2.4167526,2.3213153,2.3159802,2.3352065
155,United Arab Emirates,0.57489187,0.5718499,0.5674005,0.56270766,0.55867547,0.5559754,0.5564248,0.55875206,0.5615564,0.5631971,0.5626174,0.5607451,0.5574668,0.5534785,0.549438,0.54615486,0.5442233,0.54280776,0.5410207,0.53882647
156,Uruguay,1.3804212,1.3833262,1.3874308,1.3923503,1.3976055,1.4027576,1.4273943,1.4793038,1.5410231,1.5948164,1.6231853,1.6326175,1.6411494,1.6487287,1.6550466,1.6599356,1.6634316,1.6659918,1.6745104,1.6905078
157,Uzbekistan,2.8092735,2.7857184,2.731862,2.6598544,2.582022,2.5098903,2.431687,2.3359184,2.2347393,2.1405263,2.065108,1.9916097,1.9051449,1.8210264,1.7546979,1.7212013,1.7241303,1.747351,1.8070912,1.9114082
158,Vanuatu,0.76488847,0.76479113,0.7644736,0.7640537,0.76373816,0.76376873,0.76476663,0.76683843,0.7692338,0.7712706,0.7722912,0.77146715,0.7691278,0.76622933,0.7637547,0.7626869,0.76593727,0.7698155,0.771376,0.7729484
159,Yemen,0.4112668,0.40933195,0.40644944,0.40330327,0.40058216,0.39895928,0.39826068,0.3977799,0.39739257,0.3969791,0.39639693,0.39512026,0.39303425,0.39064634,0.38845962,0.3869439,0.38574824,0.3852034,0.3869146,0.39074594
160,Zambia,1.5825186,1.5790732,1.571323,1.5613,1.5510604,1.5427325,1.5343204,1.5235248,1.5125102,1.503619,1.4991465,1.4989898,1.5006925,1.5032912,1.505671,1.5065708,1.5023724,1.4990172,1.5095184,1.5331242
161,Zimbabwe,1.8045058,1.8036957,1.8027953,1.8018019,1.8002632,1.7976071,1.7898265,1.7757924,1.7590464,1.7431486,1.7310035,1.7202486,1.7075471,1.6939483,1.6801158,1.6660206,1.6195776,1.5812657,1.6127414,1.6971848
